inst_name, NUM, numV, numE, LIFO, maxOrders, timelimit, radius, stop, OriginCost, NUM_enum, Two_enum, Three_enum, Four_enum, TIME_enum, TIME_exact, LTL_enum, MSTL2_enum, MSTL3_enum, MSTL4_enum, COST_enum, impr_enum, bundle_enum, delayOrder_enum, delayTime_avg_enum, delayTime_sd_enum, epsilon_exact, MAXDEV_exact, instb_exact, SAVE_avg_exact, SAVE_sd_exact, NUM_LCS, Two_LCS, Three_LCS, Four_LCS, TIME_LCS, ITER_LCS, ITER_SP, LTL_LCS, MSTL2_LCS, MSTL3_LCS, MSTL4_LCS, COST_LCS, impr_LCS, gap_LCS, bundle_LCS, delayOrder_LCS, delayTime_avg_LCS, delayTime_sd_LCS, epsilon_LCS, MAXDEV_LCS, instb_LCS, SAVE_avg_LCS, SAVE_sd_LCS, epsilon_PR, MAXDEV_PR, instb_PR, SAVE_avg_PR, SAVE_sd_PR, epsilon_DR, MAXDEV_DR, instb_DR, SAVE_avg_DR, SAVE_sd_DR
inst_ZJ_2400_1,2400,4802,10432612,TRUE,4,12,100,500,3.19E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33737,25695,5563,79,63.45451667,315,105518,349,813,139,2,1.78E+07,44.09041164,0,85.45833333,42,0.501984127,0.451453575,17.08263752,0.243507528,6.98046655,50.77793461,21.36890826,5843.180256,56.19265399,18.26481311,50.42867714,17.26119333,2120.7447,12.66043677,0.678779975,50.97583573,21.52750846
inst_ZJ_2400_2,2400,4802,10425421,TRUE,4,12,100,500,3.17E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32973,24975,5507,91,63.86261667,308,108265,333,808,149,1,1.78E+07,44.00358261,0,86.125,63,0.46031746,0.548363716,11.85296855,0.168960271,6.96933855,50.44744364,21.63381352,5585.737761,61.5967805,18.44539472,50.03792283,17.51531396,573.7769312,3.632735261,0.57926182,50.61692341,21.91663986
inst_ZJ_2400_3,2400,4802,10391620,TRUE,4,12,100,500,3.18E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32658,24511,5687,60,64.39068333,306,120794,348,800,148,2,1.79E+07,43.72819369,0,85.5,57,0.530701754,0.42260987,8.118802883,0.115142033,6.984506093,50.67707348,21.76133495,5569.904428,61.11475467,18.19462306,50.17504429,17.35865509,373.1121317,3.16118009,0.462367567,50.87377535,22.04367883
inst_ZJ_2400_4,2400,4802,10410884,TRUE,4,12,100,500,3.19E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32719,24784,5447,88,61.28331667,306,60390,336,811,146,1,1.79E+07,43.72485109,0,86,54,0.473148148,0.478022401,9.601982128,0.136873181,7.093737584,50.51229377,21.40541873,6711.318033,51.10444372,17.96509673,49.93751048,17.15289568,938.9234034,4.876410952,0.525688438,50.7336386,21.99619807
inst_ZJ_2400_5,2400,4802,10430421,TRUE,4,12,100,500,3.18E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32800,25190,5127,83,60.0755,304,2183,338,808,146,2,1.79E+07,43.71295289,0,85.91666667,50,0.602,0.66601703,9.87486278,0.140006221,6.93902439,50.10320459,21.66354578,5296.406286,55.86118434,17.62195122,49.82778379,17.50007049,1558.73429,6.896461163,0.68597561,50.27629096,21.80803924
inst_ZJ_2800_1,2800,5602,14126614,TRUE,4,12,100,500,3.73E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41086,31254,6924,108,64.29651667,383,79307,393,946,169,2,2.09E+07,44.08978936,0,85.96428571,65,0.424615385,0.394604537,11.42956772,0.162924828,6.432848172,50.78658179,21.28382199,6711.318033,52.56108889,17.13722436,50.27689712,17.08584761,877.4727,4.876410952,0.503821253,50.88207078,21.49877016
inst_ZJ_2800_2,2800,5602,14148278,TRUE,4,12,100,500,3.72E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41400,31797,6679,124,62.65195,386,58404,364,953,174,2,2.06E+07,44.62076404,0,87,58,0.499137931,0.561365142,14.90418158,0.212454336,6.519323671,50.60128791,21.58566728,6523.129474,64.68614063,17.66908213,50.17181062,17.20394601,1054.7547,8.045121158,0.502415459,50.80888291,21.96363097
inst_ZJ_2800_3,2800,5602,14152643,TRUE,4,12,100,500,3.74E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41700,32269,6542,89,60.50191667,389,45341,365,967,163,3,2.09E+07,44.19190342,0,86.96428571,54,0.576851852,0.705648197,5.042138829,0.071874075,6.304556355,50.47327816,21.78797382,5466.147563,51.58616234,17.30455635,49.93807333,17.4305602,294.3565344,2.602455985,0.400479616,50.57908187,22.09219453
inst_ZJ_2800_4,2800,5602,14134708,TRUE,4,12,100,500,3.73E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41100,31709,6476,115,60.35363333,383,1610,395,946,171,0,2.10E+07,43.67563759,0,85.89285714,64,0.42421875,0.356582467,15.15203177,0.215987361,6.785888078,50.16257093,21.60639537,5481.075563,60.88649878,18.10462287,49.78496664,17.22980595,949.509935,5.032974703,0.588807786,50.3652459,22.04621559
inst_ZJ_2800_5,2800,5602,14118814,TRUE,4,12,100,500,3.72E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41100,31426,6754,120,63.03143333,383,60098,381,950,169,3,2.07E+07,44.2458761,0,86.39285714,51,0.397058824,0.364595756,13.60030027,0.193867926,6.401459854,50.62292578,21.69322063,5969.890822,68.54065238,17.74452555,50.11854021,17.38723044,949.509935,5.622841915,0.474452555,50.72443477,22.00372797
inst_ZJ_3200_1,3200,6402,18492595,TRUE,4,12,100,500,4.26E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31900,21882,6685,133,60.2068,287,790,704,978,180,0,2.70E+07,36.52081837,0,78,82,0.569105691,0.467093587,65.39150974,0.932135034,8.661442006,49.74019901,23.36631667,10859.97275,131.9078434,17.63949843,47.8874976,17.67012296,8751.53423,106.2982416,0.937304075,50.20581074,24.09684301
inst_ZJ_3200_2,3200,6402,18495064,TRUE,4,12,100,500,4.26E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34400,24395,6710,95,60.02603333,312,569,643,1023,169,1,2.64E+07,38.0210043,0,79.90625,81,0.592798354,0.514821559,46.5176802,0.663094637,7.930232558,49.7441134,22.99339173,9171.279649,79.73445524,17.54651163,48.22574948,17.61503406,6771.079465,60.68885175,0.729651163,50.17182244,23.66320981
inst_ZJ_3200_3,3200,6402,18490410,TRUE,4,12,100,500,4.26E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30500,20942,6231,127,60.12296667,273,848,723,985,169,0,2.72E+07,36.11861681,0,77.40625,75,0.584,0.429456322,65.11123378,0.92813979,8.88852459,49.56995024,23.29907594,10375.08692,102.6837794,17.00327869,47.72529534,17.5859855,8767.7847,86.77607008,0.744262295,50.15458826,23.99841742
inst_ZJ_3200_4,3200,6402,18491113,TRUE,4,12,100,500,4.25E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38800,28265,7195,140,60.27661667,356,918,565,1040,185,0,2.54E+07,40.12985761,0,82.34375,72,0.596759259,0.537648614,35.81821838,0.510577234,7.31443299,50.07231516,22.31060779,8459.89428,67.86047743,17.29381443,48.84219704,17.26232052,5461.519465,43.80921394,0.987113402,50.50379957,22.93620539
inst_ZJ_3200_5,3200,6402,18478378,TRUE,4,12,100,500,4.25E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35900,25669,6904,127,60.26146667,327,1497,595,1031,181,0,2.60E+07,38.9329265,0,81.40625,89,0.522097378,0.477232759,52.11466912,0.739097748,8.103064067,49.54609395,22.75521058,10915.91063,103.542348,18.0362117,48.13067019,17.64348878,8329.2447,79.00665215,0.763231198,50.0459414,23.38274125
