inst_name, NUM, numV, numE, LIFO, maxOrders, timelimit, radius, stop, OriginCost, NUM_enum, Two_enum, Three_enum, Four_enum, TIME_enum, TIME_exact, LTL_enum, MSTL2_enum, MSTL3_enum, MSTL4_enum, COST_enum, impr_enum, bundle_enum, delayOrder_enum, delayTime_avg_enum, delayTime_sd_enum, epsilon_exact, MAXDEV_exact, instb_exact, SAVE_avg_exact, SAVE_sd_exact, NUM_LCS, Two_LCS, Three_LCS, Four_LCS, TIME_LCS, ITER_LCS, ITER_SP, LTL_LCS, MSTL2_LCS, MSTL3_LCS, MSTL4_LCS, COST_LCS, impr_LCS, gap_LCS, bundle_LCS, delayOrder_LCS, delayTime_avg_LCS, delayTime_sd_LCS, epsilon_LCS, MAXDEV_LCS, instb_LCS, SAVE_avg_LCS, SAVE_sd_LCS, epsilon_PR, MAXDEV_PR, instb_PR, SAVE_avg_PR, SAVE_sd_PR, epsilon_DR, MAXDEV_DR, instb_DR, SAVE_avg_DR, SAVE_sd_DR
inst_ZJ_2400_1,2400,4802,10432612,true,4,12.0,100.0,500.0,1.594375971579513E7,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19227,14026,2782,19,61.508966666666666,178,25000,1286,443,76,0,1.3678556004492566E7,14.207462679323225,0.0,46.416666666666664,8,0.2916666666666665,0.19538322132313013,18.641739321799832,0.2657320251594815,6.594892598949394,29.48976190948919,21.99353762011001,3494.55303030303,49.024615473039745,24.2263483642794,28.53934355928885,13.79371414450309,163.5929729124946,2.309702195334859,0.5096999011806314,29.775519125309362,22.901656024059683
inst_ZJ_2400_2,2400,4802,10425421,true,4,12.0,100.0,500.0,1.5864026763437606E7,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18215,12910,2875,30,61.31771666666667,170,38100,1299,429,81,0,1.363318074145586E7,14.062293610870961,0.0,45.875,17,0.1980392156862758,0.1644522001792346,16.035412888215433,0.22857967636475565,7.1424650013724955,29.44680097331575,22.070377243670478,3471.190530303029,48.69686609592137,24.19983530057645,28.526614169909692,14.071984666372122,465.8218800000004,6.576748375656167,0.5489980785067252,29.714926899662633,22.883630923042777
inst_ZJ_2400_3,2400,4802,10391620,true,4,12.0,100.0,500.0,1.5898939417132622E7,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17899,12730,2740,29,60.4724,160,40025,1308,432,76,0,1.3684515574305063E7,13.928123032164686,0.0,45.5,7,0.46904761904761827,0.2983641466751061,8.831154512348803,0.12524470598072213,6.866305380188837,29.76976729299696,22.56819143409096,3273.2552822580637,45.22853290651672,24.040449187105423,28.677346347700833,13.766244091797496,115.51510124999913,1.616840997445897,0.17878093748254092,30.022580361929997,23.816744059007455
inst_ZJ_2400_4,2400,4802,10410884,true,4,12.0,100.0,500.0,1.594045716747263E7,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17338,12250,2656,32,64.15088333333333,159,35333,1310,437,72,0,1.3782441175115056E7,13.537980559059017,0.0,45.416666666666664,8,0.32291666666666385,0.30718092233668925,12.797814516972721,0.18242874822487756,7.123082247087322,29.082011441786033,22.808923163569652,3642.8065151515148,51.10444371551024,24.893297958242012,27.796529403657402,14.140640516620019,651.6883714756495,6.449756423695657,0.4383435228976814,29.31774376726525,23.5958033565153
inst_ZJ_2400_5,2400,4802,10430421,true,4,12.0,100.0,500.0,1.5910734232570106E7,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18889,13694,2764,31,56.46478333333334,173,25000,1293,432,81,0,1.3710500284095068E7,13.828613540480392,0.0,46.125,10,0.28666666666666635,0.3416373067782789,6.599387979869789,0.09356640115729901,6.834665678437186,28.902264641616956,22.25791937123907,3146.628143939395,44.06276982624019,23.84985970670761,27.969429897952434,14.0496961773761,460.63630875000126,4.810461341288187,0.41293874741913283,29.003017681616946,22.77960940996816
inst_ZJ_2800_1,2800,5602,14126614,true,4,12.0,100.0,500.0,1.8649018584540248E7,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23063,16719,3503,41,62.714416666666665,210,110008,1516,510,88,0,1.6058886758612582E7,13.888837174921608,0.0,45.857142857142854,14,0.2726190476190481,0.2370227677456145,13.753286201357696,0.19604869115461432,6.356501756059489,29.537492864730588,22.48399558530663,3405.481590909093,48.29703069737989,25.300264492910724,28.38401466495072,13.982924422912063,187.54753482680644,2.6479068459182655,0.5289858214456055,29.77464288376981,23.35961924231748
inst_ZJ_2800_2,2800,5602,14148278,true,4,12.0,100.0,500.0,1.858202403285525E7,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22541,16396,3309,36,61.36286666666667,205,40036,1491,515,93,0,1.5965953465524266E7,14.078501689081111,0.0,46.75,15,0.2555555555555543,0.1969677544581738,14.115403855852492,0.20121056237348633,7.031631249722728,29.1340569116948,22.31034167366582,3555.0545454545463,49.873383109449655,24.497582183576593,28.063414334846147,14.07045114261353,185.11154375000115,1.4504679569218732,0.3105452286943791,29.33366131700215,23.072508650791388
inst_ZJ_2800_3,2800,5602,14152643,true,4,12.0,100.0,500.0,1.8717900306695253E7,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22352,15989,3535,28,61.1916,203,84927,1510,511,88,1,1.6103341990160102E7,13.9682243932026,0.0,46.07142857142857,9,0.26666666666666533,0.13176156917368373,9.18481301396605,0.13092656864146232,6.594488188976378,29.646518502458242,22.550406532440473,3255.7278787878804,45.59051199494598,24.798675733715104,28.406670001810163,13.929497686505924,222.56859386071665,2.0522793561570505,0.35343593414459556,29.809848480813763,23.226689519504355
inst_ZJ_2800_4,2800,5602,14134708,true,4,12.0,100.0,500.0,1.8625428953665175E7,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23242,16967,3447,28,62.325316666666666,213,50836,1517,505,91,0,1.607049841812093E7,13.717431914723644,0.0,45.82142857142857,12,0.35138888888888875,0.3593947165576618,23.451525704134838,0.3342939900008127,6.281731348420962,28.835943900247877,22.26801921770538,3235.090909090908,45.38465619586132,25.21297650804578,27.997573638140178,13.706945219327945,177.30492324271108,1.9443461261400492,0.26675845452198604,29.137848153777313,23.3693867483631
inst_ZJ_2800_5,2800,5602,14118814,true,4,12.0,100.0,500.0,1.8606085456347734E7,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22695,16392,3470,33,63.28188333333333,206,100058,1510,507,92,0,1.5978001864780074E7,14.124860372878977,0.0,46.07142857142857,10,0.21833333333333407,0.18961461890820416,13.974949821566042,0.19920843508650316,6.508041418814717,29.790105245565385,22.392591410351013,3555.0545454545463,49.873383109449655,24.965851509142983,28.604217765717337,13.791567636243105,621.7123683720984,8.77770234583344,0.1982815598149372,29.9912744180471,23.143571260103165
inst_ZJ_3200_1,3200,6402,18492595,true,4,12.0,100.0,500.0,2.128633931636532E7,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28253,20472,4523,58,62.192683333333335,253,45571,1708,584,108,0,1.828726425892096E7,14.089200650572254,0.0,46.625,17,0.2833333333333329,0.15354604810573466,13.9616150728707,0.19901835251345987,6.218808622093229,29.379327307580088,22.291647777184906,3389.0585858585873,47.54464806988882,25.05928573956748,28.171441533177408,13.970924710266083,207.78661249106517,2.4981740958899565,0.39641807949598273,29.54764322982426,23.16796497765918
inst_ZJ_3200_2,3200,6402,18495064,true,4,12.0,100.0,500.0,2.130615460630023E7,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27880,20296,4327,57,64.03123333333333,249,71318,1722,576,106,2,1.8297030963050153E7,14.123260151131541,0.0,46.1875,17,0.286274509803921,0.26148848060707297,12.258766448074311,0.17474479059973505,5.979196556671449,29.626308508076708,22.077368853644153,3389.0585858585873,47.54464806988882,24.332855093256814,28.60146835927703,13.812977869062152,375.77207190827085,5.305372009446338,0.07173601147776183,29.81894340768673,22.898508291792762
inst_ZJ_3200_3,3200,6402,18490410,true,4,12.0,100.0,500.0,2.1283980353277825E7,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27252,19861,4138,53,60.77856666666666,243,54275,1713,584,105,1,1.8303878034987632E7,14.0016212608054,0.0,46.46875,17,0.2813725490196073,0.275686161199876,11.24425459799204,0.16028324901201127,6.1940408043446356,29.263131653275757,22.51798102018627,3389.0585858585873,47.54464806988882,24.90459415822692,28.13741144607685,14.127431570123912,601.9565804536505,5.103610602486964,0.34859826801702626,29.418143603619136,23.16757811156548
inst_ZJ_3200_4,3200,6402,18491113,true,4,12.0,100.0,500.0,2.1252842040522803E7,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28083,20242,4576,65,64.47783333333334,252,49605,1707,574,115,0,1.8247844816730116E7,14.13927237619824,0.0,46.65625,15,0.2600000000000004,0.21471649820908895,14.041157395809932,0.20015220285845106,6.438058611971655,29.390227253747334,22.29273445318578,3555.0545454545463,49.873383109449655,24.320763451198236,28.385006137754278,13.83000143609038,406.4115004166706,3.083589156882799,0.29555246946551295,29.662053777134194,23.194390502575242
inst_ZJ_3200_5,3200,6402,18478378,true,4,12.0,100.0,500.0,2.1255201003610365E7,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27380,19797,4338,45,60.353100000000005,243,66964,1713,577,111,0,1.8296196118523464E7,13.921321584229153,0.0,46.46875,13,0.19615384615384676,0.14986936381671043,12.83389685655311,0.1820121747545125,6.504747991234478,29.131151859593263,22.383730472467438,3389.0585858585873,47.54464806988882,24.225712198685173,28.07052130180041,13.919899969264186,358.09354251405875,4.657012728193301,0.3761869978086194,29.38221326660467,23.113369048456548
