inst_name, NUM, numV, numE, LIFO, maxOrders, timelimit, radius, stop, OriginCost, NUM_enum, Two_enum, Three_enum, Four_enum, TIME_enum, TIME_exact, LTL_enum, MSTL2_enum, MSTL3_enum, MSTL4_enum, COST_enum, impr_enum, bundle_enum, delayOrder_enum, delayTime_avg_enum, delayTime_sd_enum, epsilon_exact, MAXDEV_exact, instb_exact, SAVE_avg_exact, SAVE_sd_exact, NUM_LCS, Two_LCS, Three_LCS, Four_LCS, TIME_LCS, ITER_LCS, ITER_SP, LTL_LCS, MSTL2_LCS, MSTL3_LCS, MSTL4_LCS, COST_LCS, impr_LCS, gap_LCS, bundle_LCS, delayOrder_LCS, delayTime_avg_LCS, delayTime_sd_LCS, epsilon_LCS, MAXDEV_LCS, instb_LCS, SAVE_avg_LCS, SAVE_sd_LCS, epsilon_PR, MAXDEV_PR, instb_PR, SAVE_avg_PR, SAVE_sd_PR, epsilon_DR, MAXDEV_DR, instb_DR, SAVE_avg_DR, SAVE_sd_DR
inst_JS_1600_1,1600,3202,3506398,true,4,12.0,50.0,500.0,8457543.17835201,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7885,3846,2370,69,16.784866666666666,70,25000,794,265,92,0,7472215.099541339,11.65028730013136,0.0,50.375,4,0.3708333333333318,0.31545822051246547,6.08142952592425,0.08630572756393641,11.896005072923272,23.259913437051253,17.460413097575476,1921.2484848484837,23.052860954973944,19.16296766011414,22.181761198266592,10.272109463819785,326.9090551444606,3.9776913132370835,1.2809131261889664,23.342397580610545,18.00107908839865
inst_JS_1600_2,1600,3202,3505084,true,4,12.0,50.0,500.0,8485850.735402007,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8096,3952,2479,65,14.994966666666667,74,25000,786,275,88,0,7436426.028081998,12.366758973757664,0.0,50.875,2,0.8249999999999993,0.3653385036130539,3.653106765861594,0.052054723060097535,11.709486166007904,24.618839307634158,17.691297996124526,2223.6800000000003,27.489628094882537,18.910573122529645,23.4023898334777,10.461975270828757,395.3704103569544,3.4101824106028396,0.9757905138339921,24.630859396451434,17.768734160718324
inst_JS_1600_3,1600,3202,3488837,true,4,12.0,50.0,500.0,8464714.426137999,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7840,3877,2300,63,24.43775,70,25000,809,268,85,0,7461387.645811997,11.853049374327993,0.0,49.4375,7,1.1238095238095223,0.8854721037733753,6.229755156932697,0.08884191730573172,11.377551020408163,24.115913712879074,17.89437731837775,1929.5587353014462,25.080483013113827,18.150510204081634,22.832272797084244,10.779522295006778,539.6444202699695,6.461089629702874,1.0841836734693877,24.13503707067517,18.214801949863634
inst_JS_1600_4,1600,3202,3505464,true,4,12.0,50.0,500.0,8421686.939422002,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7991,3802,2525,64,15.764966666666668,75,25000,802,255,96,0,7446674.520932674,11.57740041279954,0.0,49.875,7,0.45476190476190276,0.5307850829034358,5.331689947141058,0.07603469886877562,10.937304467525967,23.38474907322625,17.44777085184459,1895.039726295211,24.935126953257303,17.75747716180703,22.408869043725794,10.25951549115501,316.0930697088643,2.899298041796891,1.0511825804029533,23.345285098054383,17.77544594387577
inst_JS_1600_5,1600,3202,3497864,true,4,12.0,50.0,500.0,8469621.069360008,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7942,4063,2229,50,10.544283333333334,70,25000,805,264,89,0,7456623.645811999,11.960362987343832,0.0,49.6875,5,0.243333333333333,0.24198255217175338,4.749128394269064,0.06735970149589152,11.344749433392092,24.293406298808684,17.546607864829245,2404.461394545455,29.042685939532447,18.257365902795264,23.21739326924422,10.32141936359452,351.4287766895832,4.066521368775551,0.9443465122135483,24.29263662025053,17.908635499833938
inst_JS_1800_1,1800,3602,4430753,true,4,12.0,50.0,500.0,9559650.732831964,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9328,4746,2718,64,14.99735,86,25000,903,303,97,0,8424580.440899998,11.873553999558219,0.0,49.833333333333336,3,0.26111111111110813,0.20705161281760823,5.706994781932735,0.08132147564229351,11.084905660377359,24.007252539238515,17.734719094296366,2267.7548732121195,28.1833316747794,18.69639794168096,22.866356152896003,10.241984568209954,228.56760016860426,2.3849321060767448,1.3507718696397941,23.967075932173774,17.92576301169887
inst_JS_1800_2,1800,3602,4420045,true,4,12.0,50.0,500.0,9509451.998329975,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9242,4689,2683,70,22.74525,92,25000,914,296,98,0,8379574.090164002,11.881630070422553,0.0,49.22222222222222,7,0.20952380952380828,0.14809192054672368,4.516762827863204,0.06441310445340073,10.820168794633195,24.02917319144811,17.01242504324736,2560.801849090909,31.82527737845443,19.011036572170525,23.183948265900433,10.26462530089077,330.90371315997436,3.752440512294512,1.2984202553559836,24.060130484743855,17.2487754311875
inst_JS_1800_3,1800,3602,4430014,true,4,12.0,50.0,500.0,9526059.098465962,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9362,4653,2826,83,31.290616666666665,87,25000,890,305,100,0,8398405.751673345,11.83756404549506,0.0,50.55555555555556,3,0.44444444444444525,0.3417005403262637,3.5939555247095996,0.051253041489205585,11.429181798760949,23.59115491973347,17.233047237547275,1930.19840909091,25.080483013113827,18.25464644306772,22.501828587571236,10.477898221105734,288.1460079583667,2.8423942135131424,0.3952146977141636,23.63086698785844,17.77740455614332
inst_JS_1800_4,1800,3602,4424727,true,4,12.0,50.0,500.0,9514358.64155198,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9409,4720,2820,69,40.747883333333334,91,25000,900,300,100,0,8375656.861432011,11.968245291352867,0.0,50.0,1,0.2499999999999929,0.0,4.780039671142731,0.06816766927173992,10.57498140078648,24.166099721728198,17.628364561409082,2263.514273333334,27.418873785560688,18.376022956743544,23.042684272796464,10.176645193400867,207.39413677545235,2.288461774495756,0.7864810288022106,24.179445083846314,17.94706024871539
inst_JS_1800_5,1800,3602,4431586,true,4,12.0,50.0,500.0,9541156.462225974,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9252,4648,2722,82,15.094050000000001,88,25000,899,305,97,0,8414555.536286667,11.80780265368867,0.0,50.05555555555556,9,0.4037037037037017,0.4128809501688679,8.634399069102074,0.12253666519685903,11.089494163424124,23.842757359490914,17.644101239226725,2560.801849090909,31.82527737845443,19.20665801988759,22.702906771142707,10.385399969734264,688.0232219999998,8.640446751276556,0.9619541720709036,23.839387935388523,17.968225493501645
inst_JS_2000_1,2000,4002,5471041,true,4,12.0,50.0,500.0,1.0597971925425937E7,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11035,5565,3389,81,64.55573333333334,108,48233,983,342,111,0,9320590.84648932,12.053070983062444,0.0,50.85,4,0.3708333333333327,0.3154582205124644,5.928766353374158,0.08448159618459045,10.448572723153601,23.72438471590759,17.262066142562226,2299.0904823636356,28.421869296238864,19.465337562301766,22.763589805215396,10.286616336400913,495.61550400000124,5.299442314231286,0.6977797915722701,23.763347926837774,17.80265245649551
inst_JS_2000_2,2000,4002,5471111,true,4,12.0,50.0,500.0,1.0596084754955936E7,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11087,5712,3301,74,32.2741,100,25000,994,335,112,0,9322165.049315313,12.022551112992875,0.0,50.3,6,0.6527777777777762,0.8346933346822434,4.631698776493067,0.06605219455982136,10.318390908270947,23.955522088648507,17.293954285616852,2199.4704924242424,28.940858177027035,19.806981149093534,23.056645220909868,10.163292792876124,131.24608114313742,1.595739717574664,0.7847028050870388,24.005039335026627,17.79797312328186
inst_JS_2000_3,2000,4002,5466712,true,4,12.0,50.0,500.0,1.0609672382339941E7,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11158,5706,3366,86,34.184083333333334,111,25000,980,342,112,0,9330720.950292647,12.054579877283867,0.0,51.0,6,0.7416666666666659,0.8387656274417651,6.427000125446284,0.09165480814000398,10.42301487721814,23.758596274860526,17.430643472556874,2352.2960915151525,28.735598479295778,20.066320129055388,22.68630190540759,10.483634559850772,279.73352115015405,2.5503212924044183,0.8872557806058433,23.75940125466902,17.701564493209275
inst_JS_2000_4,2000,4002,5464073,true,4,12.0,50.0,500.0,1.0597594491331939E7,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11006,5629,3301,76,29.724366666666665,101,25000,997,335,111,0,9320793.919383314,12.04802252995201,0.0,50.15,8,0.377083333333331,0.43259437909593507,5.449825088500802,0.07771941234390965,10.666908958749772,23.949053310524228,17.375979272988967,2414.9555101818187,28.735598479295756,18.56260221697256,23.015433571259724,10.218622397870684,495.61550400000124,5.299442314231286,0.4815555151735417,24.072695914334037,17.76644531521101
inst_JS_2000_5,2000,4002,5473888,true,4,12.0,50.0,500.0,1.0598349359519951E7,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11249,5805,3365,79,61.34683333333333,115,74894,979,338,115,0,9319698.629352653,12.064621449931273,0.0,51.05,7,0.30952380952380765,0.25126663255379106,5.7237695119601995,0.0815605061394385,10.43648324295493,23.74185696421825,17.263298498918275,2263.514273333334,27.418873785560688,19.12169970664059,22.787747308696424,10.301454509581808,495.61550400000124,5.299442314231286,1.1023202062405548,23.788541785566462,17.645715179105643
