startdepot,returndepot,numOrders
B01FE15XQH,B0FFKHC9PU,3414
# orders
id,origin,org_id,destination,dest_id,distance,duration,pallet,dayo,to,dayd,td,LTL,maxDelay,lateCost
45,B0FFHJD9U9,45,B0FFI2KAV3,3459,139.015,2.46666666666667,17,day 0,12:00,day 0,22:00,8020.4744975,2,100
46,B0FFGIBTXI,46,B0I60OAVXT,3460,137.236,2.11666666666667,13,day 0,12:00,day 0,22:00,6133.3040275,2,50
47,B02001C3PG,47,B0HBXZQDWS,3461,163.653,2.13333333333333,15,day 0,12:00,day 0,22:00,7076.8892625,4,50
48,B0FFI8WH5V,48,B0G30DK65S,3462,197.16,2.56666666666667,19,day 0,08:00,day 0,18:00,8964.0597325,2,100
49,B0FFGJ1NAK,49,B0G30DK65S,3463,222.894,3,18,day 0,12:00,day 0,22:00,8492.267115,2,50
50,B01FE0J0V7,50,B0FFFA8L2B,3464,294.388,3.51666666666667,18,day 0,12:00,day 0,22:00,8492.267115,4,100
51,B01FE0J0V7,51,B0FFKHC9PU,3465,314.199,3.81666666666667,15,day 0,08:00,day 0,18:00,7076.8892625,4,50
52,B0FFGAIWAV,52,B0FFG2I6S2,3466,231.667,2.83333333333333,19,day 0,08:00,day 0,18:00,8964.0597325,2,100
53,B02000JR6M,53,B0FFKZT863,3467,176.336,2.65,12,day 0,12:00,day 0,22:00,5661.51141,4,50
54,B0FFGIBTXI,54,B0FFG4GVOV,3468,320.362,4.1,7,day 0,08:00,day 0,18:00,3302.5483225,4,50
55,B02000JR6M,55,B0G30DK65S,3469,201.431,2.65,11,day 0,12:00,day 0,22:00,5189.7187925,4,100
56,B0FFGYNGHQ,56,B0FFI22X6S,3470,319.107,3.68333333333333,12,day 0,12:00,day 0,22:00,5661.51141,2,50
57,B02001C3PG,57,B0FFGQ8EH5,3471,302.39,3.33333333333333,8,day 0,08:00,day 0,18:00,3774.34094,4,100
58,B0FFHDQA5M,58,B0FFHW4GZB,3472,232.543,3.23333333333333,14,day 0,08:00,day 0,18:00,6605.096645,2,50
59,B0FFHJD9U9,59,B0G25CU48P,3473,351.897,3.86666666666667,9,day 0,12:00,day 0,22:00,4246.1335575,4,50
60,B0GUCU8FLD,60,B0FFHD6O3A,3474,287.825,3.41666666666667,14,day 0,12:00,day 0,22:00,6605.096645,2,50
61,B0FFH3869T,61,B0FFHOJIJ7,3475,279.548,3.35,14,day 0,12:00,day 0,22:00,6605.096645,2,50
62,B0FFH3869T,62,B0FFLPWCQK,3476,275.252,3.26666666666667,20,day 0,08:00,day 0,18:00,9435.85235,2,100
63,B0FFGIBTXI,63,B0FFLO95L8,3477,143.479,2.26666666666667,19,day 0,08:00,day 0,18:00,8964.0597325,4,100
64,B0FFHE4XO4,64,B0FFLO95L8,3478,218.467,3.08333333333333,21,day 0,12:00,day 0,22:00,9907.6449675,4,50
65,B0GUAXEBYM,65,B0FFLO95L8,3479,212.218,2.63333333333333,13,day 0,12:00,day 0,22:00,6133.3040275,4,100
66,B0FFK7ZQFN,66,B0G25CU48P,3480,369.213,4.13333333333333,11,day 0,08:00,day 0,18:00,5189.7187925,2,100
67,B0FFFTQ4U7,67,B0G25CU48P,3481,369.595,4.15,11,day 0,08:00,day 0,18:00,5189.7187925,2,100
68,B0FFKZGWZ9,68,B0FFKZT863,3482,237.207,3.56666666666667,19,day 0,08:00,day 0,18:00,8964.0597325,4,50
69,B0FFIS83Q7,69,B0FFLK4EPS,3483,264.465,3.8,12,day 0,12:00,day 0,22:00,5661.51141,2,50
70,B0FFK7ZQFN,70,B0HU55O3W8,3484,231.571,3.45,7,day 0,08:00,day 0,18:00,3302.5483225,2,100
71,B0GUCU8FLD,71,B0G30DK65S,3485,367.752,4.48333333333333,14,day 0,12:00,day 0,22:00,6605.096645,4,100
72,B0FFH3869T,72,B0G30DK65S,3486,383.802,4.63333333333333,17,day 0,12:00,day 0,22:00,8020.4744975,4,100
73,B0FFGJ1NAK,73,B0FFLK4EPS,3487,178.323,2.3,17,day 0,12:00,day 0,22:00,8020.4744975,2,50
74,B0IG9RDYYV,74,B0G30DK65S,3488,182.281,2.61666666666667,13,day 0,12:00,day 0,22:00,6133.3040275,4,100
75,B0FFGIBTXI,75,B0FFHW4GZB,3489,271.034,4.05,10,day 0,08:00,day 0,18:00,4717.926175,4,50
76,B0FFGIBTXI,76,B0FFFA8L2B,3490,284.893,3.7,22,day 0,12:00,day 0,22:00,10379.437585,4,100
77,B0FFH61OBO,77,B0FFI22X6S,3491,236.316,2.9,13,day 0,08:00,day 0,18:00,6133.3040275,2,50
78,B0FFGYNGHQ,78,B0FFLO95L8,3492,216.733,2.73333333333333,10,day 0,12:00,day 0,22:00,4717.926175,2,50
79,B0FFJONTQ7,79,B0FFLO95L8,3493,226.085,2.96666666666667,7,day 0,12:00,day 0,22:00,3302.5483225,4,50
80,B02000JR6M,80,B0HBXZQDWS,3494,105.157,1.56666666666667,16,day 0,08:00,day 0,18:00,7548.68188,4,50
81,B0FFHC9CJ8,81,B0HBXZQDWS,3495,115.475,1.65,16,day 0,08:00,day 0,18:00,7548.68188,4,100
82,B0FFL9Q85P,82,B0FFKZT863,3496,295.848,3.9,13,day 0,12:00,day 0,22:00,6133.3040275,2,100
83,B0FFFU612V,83,B0FFM9VWFS,3497,355.221,4.15,19,day 0,12:00,day 0,22:00,8964.0597325,4,50
84,B0FFK83QI3,84,B0G30DK65S,3498,380.475,4.38333333333333,8,day 0,12:00,day 0,22:00,3774.34094,4,100
85,B0FFJONTQ7,85,B0I60OAVXT,3499,174.291,2.26666666666667,11,day 0,08:00,day 0,18:00,5189.7187925,4,50
86,B0FFHJD9U9,86,B0FFFA8L2B,3500,285.282,3.45,12,day 0,08:00,day 0,18:00,5661.51141,4,100
87,B0FFHC9CJ8,87,B0HGFN3J8T,3501,112.454,1.33333333333333,17,day 0,12:00,day 0,22:00,8020.4744975,4,100
88,B0FFHDQA5M,88,B0FFKHC9PU,3502,266.213,3.21666666666667,7,day 0,08:00,day 0,18:00,3302.5483225,2,100
89,B01FE15UUN,89,B0FFK4YCJ8,3503,217.365,2.81666666666667,20,day 0,12:00,day 0,22:00,9435.85235,2,100
90,B0FFF8Z69A,90,B0G30DK65S,3504,297.858,3.98333333333333,19,day 0,08:00,day 0,18:00,8964.0597325,2,50
91,B02001C3PG,91,B0FFLPWCQK,3505,204.12,2.41666666666667,11,day 0,08:00,day 0,18:00,5189.7187925,4,50
92,B0G13KYBJL,92,B0HU55O3W8,3506,396.226,5.25,20,day 0,08:00,day 0,18:00,9435.85235,2,50
93,B0FFHJD9U9,93,B0HU55O3W8,3507,221.736,3.43333333333333,13,day 0,12:00,day 0,22:00,6133.3040275,2,50
94,B0G13KYBJL,94,B0FFHW4GZB,3508,352.468,3.91666666666667,19,day 0,08:00,day 0,18:00,8964.0597325,4,100
95,B0FFF4JOKL,95,B0FFHW4GZB,3509,233.141,3.96666666666667,14,day 0,12:00,day 0,22:00,6605.096645,4,50
96,B0FFGJ1NAK,96,B0FFLO95L8,3510,161.213,2.18333333333333,16,day 0,08:00,day 0,18:00,7548.68188,2,100
97,B0FFGTI293,97,B0FFLO95L8,3511,232.256,2.96666666666667,11,day 0,08:00,day 0,18:00,5189.7187925,4,100
98,B0G13KYBJL,98,B0FFKHC9PU,3512,479.583,5.53333333333333,8,day 0,12:00,day 0,22:00,3774.34094,2,100
99,B02000JR6M,99,B0FFLK4EPS,3513,154.759,2.05,7,day 0,08:00,day 0,18:00,3302.5483225,4,50
100,B0FFHC9CJ8,100,B0GUVDW01P,3514,140.45,1.8,14,day 0,08:00,day 0,18:00,6605.096645,4,100
101,B0FFFU612V,101,B0FFHW4GZB,3515,267.301,3.58333333333333,10,day 0,08:00,day 0,18:00,4717.926175,4,100
102,B01FE15XQH,102,B0HU55O3W8,3516,259.903,3.98333333333333,18,day 0,08:00,day 0,18:00,8492.267115,2,50
103,B0FFHY6PN3,103,B0HU55O3W8,3517,205.261,3.4,9,day 0,12:00,day 0,22:00,4246.1335575,4,50
104,B0FFGJ1NAK,104,B023D040HU,3518,117.059,1.91666666666667,18,day 0,08:00,day 0,18:00,8492.267115,2,50
105,B0FFH3869T,105,B0FFG2I6S2,3519,419.685,4.8,16,day 0,08:00,day 0,18:00,7548.68188,4,100
106,B0GUCU8FLD,106,B0FFI22X6S,3520,408.445,4.65,21,day 0,12:00,day 0,22:00,9907.6449675,2,100
107,B0FFFTQ4U7,107,B0FFM9VWFS,3521,349.36,4.05,19,day 0,08:00,day 0,18:00,8964.0597325,4,50
108,B0FFHE4XO4,108,B0FFKHC9PU,3522,343.498,4.4,18,day 0,12:00,day 0,22:00,8492.267115,2,50
109,B0FFK4CQ2L,109,B0GUVDW01P,3523,200.352,2.66666666666667,16,day 0,12:00,day 0,22:00,7548.68188,2,50
110,B0FFHFSCFH,110,B0FFG4GVOV,3524,262.962,3.3,7,day 0,12:00,day 0,22:00,3302.5483225,4,100
111,B0G0NZW2VU,111,B0FFLO95L8,3525,311.17,3.56666666666667,20,day 0,08:00,day 0,18:00,9435.85235,2,100
112,B0GKC6MA4E,112,B0FFKZT863,3526,340.653,4.7,19,day 0,12:00,day 0,22:00,8964.0597325,4,50
113,B0FFHDQA5M,113,B0FFKZT863,3527,197.968,2.91666666666667,20,day 0,12:00,day 0,22:00,9435.85235,4,100
114,B0FFL7OZ0J,114,B0FFHOJIJ7,3528,193.521,2.8,10,day 0,12:00,day 0,22:00,4717.926175,2,100
115,B0FFITJD3C,115,B0FFHOJIJ7,3529,181.913,2.5,21,day 0,08:00,day 0,18:00,9907.6449675,4,100
116,B0FFK7ZQFN,116,B0FFI22X6S,3530,292.271,3.38333333333333,10,day 0,12:00,day 0,22:00,4717.926175,4,50
117,B0FFJONTQ7,117,B0G25CU48P,3531,360.357,3.85,17,day 0,08:00,day 0,18:00,8020.4744975,2,50
118,B0FFGTI293,118,B0FFLPWCQK,3532,203.417,2.5,16,day 0,08:00,day 0,18:00,7548.68188,4,100
119,B0FFGJ1NAK,119,B023E12FTI,3533,250.35,3.03333333333333,15,day 0,12:00,day 0,22:00,7076.8892625,2,50
120,B0FFHY6PN3,120,B0FFJRXFMW,3534,186.237,2.43333333333333,19,day 0,12:00,day 0,22:00,8964.0597325,4,100
121,B0FFHY6PN3,121,B0FFITCS2H,3535,190.933,2.56666666666667,15,day 0,12:00,day 0,22:00,7076.8892625,2,100
122,B0FFGJ1NAK,122,B0FFJRXFMW,3536,165.666,1.95,8,day 0,08:00,day 0,18:00,3774.34094,4,50
123,B0FFFU612V,123,B0FFG2I6S2,3537,293.704,3.51666666666667,6,day 0,08:00,day 0,18:00,2830.755705,4,100
124,B0202150WR,124,B0FFKHC9PU,3538,418.291,5.05,7,day 0,12:00,day 0,22:00,3302.5483225,4,50
125,B0FFGJ1NAK,125,B0FFK4YCJ8,3539,200.623,2.5,10,day 0,12:00,day 0,22:00,4717.926175,4,50
126,B0FFHY6PN3,126,B0HBXZQDWS,3540,128.994,1.91666666666667,7,day 0,12:00,day 0,22:00,3302.5483225,4,50
127,B0FFJONTQ7,127,B0FFG2I6S2,3541,323.649,3.88333333333333,11,day 0,08:00,day 0,18:00,5189.7187925,4,100
128,B0FFITJD3C,128,B0FFM9VWFS,3542,322.132,3.73333333333333,14,day 0,08:00,day 0,18:00,6605.096645,2,50
129,B0FFHJD9U9,129,B0FFJ01V55,3543,179.087,2.28333333333333,10,day 0,12:00,day 0,22:00,4717.926175,2,50
130,B0FFIS83Q7,130,B0FFI22X6S,3544,362.221,4.28333333333333,19,day 0,08:00,day 0,18:00,8964.0597325,2,50
131,B0FFFTQ4U7,131,B0FFLK4EPS,3545,205.288,2.65,9,day 0,08:00,day 0,18:00,4246.1335575,4,100
132,B01FE15XQH,132,B0FFLO95L8,3546,218.229,2.91666666666667,8,day 0,12:00,day 0,22:00,3774.34094,2,100
133,B0FFKZGWZ9,133,B0HGFN3J8T,3547,161.202,2.21666666666667,6,day 0,12:00,day 0,22:00,2830.755705,2,50
134,B0HDRHT0UU,134,B0FFI22X6S,3548,459.428,5.28333333333333,9,day 0,08:00,day 0,18:00,4246.1335575,4,50
135,B0HDRHT0UU,135,B0FFG2I6S2,3549,454.618,5.26666666666667,17,day 0,12:00,day 0,22:00,8020.4744975,4,100
136,B0FFG9F43K,136,B0FFKGBPOF,3550,168.493,2.15,15,day 0,08:00,day 0,18:00,7076.8892625,2,100
137,B0FFH70JG8,137,B0FFHOJIJ7,3551,268.014,3.21666666666667,20,day 0,12:00,day 0,22:00,9435.85235,2,50
138,B0GUCU8FLD,138,B0HBXZQDWS,3552,271.478,3.41666666666667,10,day 0,08:00,day 0,18:00,4717.926175,4,100
139,B0FFH3869T,139,B0HBXZQDWS,3553,287.528,3.56666666666667,15,day 0,08:00,day 0,18:00,7076.8892625,2,50
140,B0FFGAIWAV,140,B0HU55O3W8,3554,175.777,2.96666666666667,6,day 0,12:00,day 0,22:00,2830.755705,2,50
141,B0FFK4CQ2L,141,B0FFL6KA9D,3555,171.072,2.26666666666667,10,day 0,08:00,day 0,18:00,4717.926175,4,100
142,B0FFGYNGHQ,142,B0FFLHS22C,3556,169.366,2.18333333333333,10,day 0,08:00,day 0,18:00,4717.926175,2,50
143,B0G0ZLYTOF,143,B0FFKHC9PU,3557,446.99,5.65,18,day 0,08:00,day 0,18:00,8492.267115,2,100
144,B0FFHE4XO4,144,B0FFI22X6S,3558,320.841,4.01666666666667,10,day 0,08:00,day 0,18:00,4717.926175,4,100
145,B0GUAXEBYM,145,B0FFG2I6S2,3559,309.782,3.55,18,day 0,08:00,day 0,18:00,8492.267115,2,100
146,B0FFGJ1NAK,146,B0FFHD6O3A,3560,142.967,1.96666666666667,15,day 0,08:00,day 0,18:00,7076.8892625,2,100
147,B0FFHY6PN3,147,B0FFL6KA9D,3561,145.897,2.05,11,day 0,08:00,day 0,18:00,5189.7187925,4,50
148,B01FE15XQH,148,B0FFI22X6S,3562,320.603,3.86666666666667,13,day 0,08:00,day 0,18:00,6133.3040275,2,100
149,B01FE15UUN,149,B0FFG2I6S2,3563,277.62,3.26666666666667,7,day 0,12:00,day 0,22:00,3302.5483225,2,100
150,B0FFK7ZQFN,150,B0FFG2I6S2,3564,287.461,3.36666666666667,14,day 0,12:00,day 0,22:00,6605.096645,4,50
151,B02000JR6M,151,B0FFKGBPOF,3565,109.46,1.5,15,day 0,08:00,day 0,18:00,7076.8892625,2,50
152,B02001C3PG,152,B0FFITCS2H,3566,205.392,2.45,15,day 0,12:00,day 0,22:00,7076.8892625,4,50
153,B02001C3PG,153,B0G30DK65S,3567,259.927,3.33333333333333,20,day 0,12:00,day 0,22:00,9435.85235,2,50
154,B0G0NZW2VU,154,B0FFHOJIJ7,3568,234.233,2.96666666666667,21,day 0,12:00,day 0,22:00,9907.6449675,2,50
155,B0GUAXEBYM,155,B0G30DK65S,3569,273.899,3.38333333333333,20,day 0,08:00,day 0,18:00,9435.85235,2,100
156,B0FFK4CQ2L,156,B0G30DK65S,3570,271.651,3.68333333333333,21,day 0,12:00,day 0,22:00,9907.6449675,4,100
157,B0FFJONTQ7,157,B0HA6CDCW1,3571,294.778,3.21666666666667,11,day 0,12:00,day 0,22:00,5189.7187925,2,100
158,B0FFKZGWZ9,158,B0FFFA8L2B,3572,285.641,3.55,17,day 0,08:00,day 0,18:00,8020.4744975,4,50
159,B0FFFU612V,159,B0FFLO95L8,3573,196.14,2.58333333333333,15,day 0,12:00,day 0,22:00,7076.8892625,2,50
160,B02000JJ21,160,B0FFKZT863,3574,151.15,2.35,7,day 0,08:00,day 0,18:00,3302.5483225,2,100
161,B0FFGAIWAV,161,B0FFJRXFMW,3575,156.753,2.06666666666667,19,day 0,12:00,day 0,22:00,8964.0597325,2,100
162,B0FFL37B6B,162,B0FFG2I6S2,3576,236.133,3.03333333333333,19,day 0,12:00,day 0,22:00,8964.0597325,4,100
163,B0FFHNXOVT,163,B0FFITCS2H,3577,155.409,2.2,18,day 0,08:00,day 0,18:00,8492.267115,4,50
164,B0FFHXJXZR,164,B0FFITCS2H,3578,191.491,2.53333333333333,14,day 0,12:00,day 0,22:00,6605.096645,4,100
165,B0FFL7OZ0J,165,B0I60OAVXT,3579,122.865,1.7,14,day 0,12:00,day 0,22:00,6605.096645,4,100
166,B0FFL37B6B,166,B023E12FTI,3580,227.706,2.93333333333333,17,day 0,12:00,day 0,22:00,8020.4744975,2,100
167,B0FFH61OBO,167,B023E12FTI,3581,223.079,2.8,7,day 0,12:00,day 0,22:00,3302.5483225,4,50
168,B0FFGTI293,168,B0FFKZT863,3582,254.078,3.7,10,day 0,12:00,day 0,22:00,4717.926175,4,50
169,B0FFHFSCFH,169,B0FFI22X6S,3583,224.647,2.83333333333333,11,day 0,12:00,day 0,22:00,5189.7187925,4,50
170,B0IG9RDYYV,170,B0FFG2I6S2,3584,218.164,2.71666666666667,7,day 0,08:00,day 0,18:00,3302.5483225,4,50
171,B0FFHXJXZR,171,B0FFHOJIJ7,3585,160.01,2.15,18,day 0,12:00,day 0,22:00,8492.267115,4,50
172,B01FE15UUN,172,B0G30DK65S,3586,241.737,3.13333333333333,17,day 0,08:00,day 0,18:00,8020.4744975,4,50
173,B0FFHJD9U9,173,B0FFLO95L8,3587,180.062,2.43333333333333,10,day 0,12:00,day 0,22:00,4717.926175,2,50
174,B01FE0J0V7,174,B0FFLO95L8,3588,189.168,2.48333333333333,11,day 0,08:00,day 0,18:00,5189.7187925,4,50
175,B0FFG9F43K,175,B0HBXZQDWS,3589,164.558,2.26666666666667,10,day 0,12:00,day 0,22:00,4717.926175,4,100
176,B0GKC6MA4E,176,B0FFHW4GZB,3590,356.251,4.01666666666667,14,day 0,08:00,day 0,18:00,6605.096645,2,50
177,B0202173FW,177,B0FFHW4GZB,3591,358.225,3.95,14,day 0,08:00,day 0,18:00,6605.096645,2,100
178,B0FFF8Z69A,178,B0HU55O3W8,3592,277.851,4.2,9,day 0,12:00,day 0,22:00,4246.1335575,4,50
179,B0FFHNXOVT,179,B0FFI22X6S,3593,230.437,2.9,12,day 0,12:00,day 0,22:00,5661.51141,4,50
180,B0FFH61OBO,180,B0FFKHC9PU,3594,258.973,3.28333333333333,17,day 0,08:00,day 0,18:00,8020.4744975,2,100
181,B0FFHXJXZR,181,B0G30DK65S,3595,303.567,3.61666666666667,20,day 0,12:00,day 0,22:00,9435.85235,2,50
182,B0FFHC9CJ8,182,B0FFKZT863,3596,186.654,3.15,10,day 0,08:00,day 0,18:00,4717.926175,2,100
183,B01FE15XQH,183,B0GRRBHAKJ,3597,379.135,4.78333333333333,9,day 0,12:00,day 0,22:00,4246.1335575,4,50
184,B0FFFU612V,184,B0HBXZQDWS,3598,161.547,2.3,7,day 0,08:00,day 0,18:00,3302.5483225,2,100
185,B01FE15UUN,185,B0FFHD6O3A,3599,161.81,2.11666666666667,20,day 0,12:00,day 0,22:00,9435.85235,4,50
186,B0FFK7ZQFN,186,B0HBXZQDWS,3600,155.304,2.16666666666667,11,day 0,12:00,day 0,22:00,5189.7187925,2,50
187,B0FFGTI293,187,B0FFK4YCJ8,3601,269.565,3.36666666666667,20,day 0,12:00,day 0,22:00,9435.85235,2,50
188,B0FFIS83Q7,188,B023E12FTI,3602,348.984,4.21666666666667,17,day 0,08:00,day 0,18:00,8020.4744975,4,50
189,B0G13KYBJL,189,B0FFG2I6S2,3603,452.116,5.15,19,day 0,08:00,day 0,18:00,8964.0597325,4,50
190,B0G13KYBJL,190,B0FFI22X6S,3604,456.926,5.16666666666667,20,day 0,08:00,day 0,18:00,9435.85235,4,50
191,B0202173FW,191,B0HBXZQDWS,3605,300.903,3.85,7,day 0,08:00,day 0,18:00,3302.5483225,2,100
192,B0G0NZW2VU,192,B0FFHW4GZB,3606,296.196,3.26666666666667,10,day 0,12:00,day 0,22:00,4717.926175,2,50
193,B0FFL9Q85P,193,B0FFHW4GZB,3607,311.446,3.35,20,day 0,12:00,day 0,22:00,9435.85235,4,100
194,B0FFGAIWAV,194,B0G30DK65S,3608,195.784,2.66666666666667,6,day 0,12:00,day 0,22:00,2830.755705,4,50
195,B0FFK7ZQFN,195,B0I60OAVXT,3609,138.103,1.83333333333333,18,day 0,12:00,day 0,22:00,8492.267115,4,50
196,B0G13KYBJL,196,B0I60OAVXT,3610,302.758,3.58333333333333,11,day 0,12:00,day 0,22:00,5189.7187925,4,50
197,B0FFHDQA5M,197,B0G30DK65S,3611,202.863,2.66666666666667,19,day 0,08:00,day 0,18:00,8964.0597325,2,50
198,B0G0NZW2VU,198,B0GRRBHAKJ,3612,472.703,5.96666666666667,22,day 0,12:00,day 0,22:00,10379.437585,2,50
199,B02001C3PG,199,B0FFI2KAV3,3613,157.199,2.48333333333333,21,day 0,12:00,day 0,22:00,9907.6449675,2,50
200,B0FFJONTQ7,200,B0FFJRXFMW,3614,228.437,2.75,14,day 0,08:00,day 0,18:00,6605.096645,2,100
201,B0FFGTI293,201,B0GUVDW01P,3615,222.638,2.78333333333333,14,day 0,08:00,day 0,18:00,6605.096645,2,50
202,B0FFGIBTXI,202,B0FFHOJIJ7,3616,223.879,3.1,17,day 0,08:00,day 0,18:00,8020.4744975,4,50
203,B0G0NZW2VU,203,B0HU55O3W8,3617,370.888,4.81666666666667,15,day 0,12:00,day 0,22:00,7076.8892625,2,100
204,B0FFFTQ4U7,204,B0FFKHC9PU,3618,315.31,3.81666666666667,18,day 0,08:00,day 0,18:00,8492.267115,2,100
205,B01FE0J0V7,205,B0FFHN6ZU2,3619,202.487,2.66666666666667,9,day 0,08:00,day 0,18:00,4246.1335575,4,100
206,B0FFGJ1NAK,206,B0HU55O3W8,3620,202.887,3.28333333333333,11,day 0,12:00,day 0,22:00,5189.7187925,2,50
