startdepot,returndepot,numOrders,LIFO,maxOrder,duration,radius,stop
B01FE15XQH,B0FFKHC9PU,2000,1,4,12,100,500
# orders
id,origin,org_id,destination,dest_id,distance,duration,pallet,dayo,to,dayd,td,LTL,maxDelay,lateCost
2141,B0FFHCRHH3,2141,B0FFLA9ZTX,5555,226.81,2.86666666666667,14,day 0,12:00:00,day 0,22:00:00,6605.096645,4,100
1904,B0FFL7OZ0J,1904,B0FFL81IUU,5318,260.159,3.08333333333333,11,day 0,12:00:00,day 0,22:00:00,5189.7187925,4,100
783,B0FFL9Q85P,783,B0GUBCOVO3,4197,235.719,2.65,11,day 0,12:00:00,day 0,22:00:00,5189.7187925,2,100
414,B02001C3PG,414,B023B15E6D,3828,302.626,3.35,16,day 0,12:00:00,day 0,22:00:00,7548.68188,4,50
3304,B0FFGAIWAV,3304,B0FFLA9ZTX,6718,171.783,2.4,15,day 0,08:00:00,day 0,18:00:00,7076.8892625,2,50
2582,B0FFH61OBO,2582,B0H135MBEW,5996,171.059,2.28333333333333,19,day 0,12:00:00,day 0,22:00:00,8964.0597325,2,100
920,B0FFHF2VI7,920,B0G30DK65S,4334,231.893,3.16666666666667,17,day 0,08:00:00,day 0,18:00:00,8020.4744975,4,100
420,B0G3AZBRXL,420,B0FFHOJIJ7,3834,282.626,3.28333333333333,17,day 0,12:00:00,day 0,22:00:00,8020.4744975,2,100
2061,B0FFGZQ43R,2061,B0FFK4YCJ8,5475,204.791,2.6,21,day 0,08:00:00,day 0,18:00:00,9907.6449675,4,50
372,B0FFHDQA5M,372,B0FFLK4EPS,3786,176.391,2.35,11,day 0,12:00:00,day 0,22:00:00,5189.7187925,2,50
2389,B0FFIS83Q7,2389,B0GRRBHAKJ,5803,420.753,5.21666666666667,16,day 0,12:00:00,day 0,22:00:00,7548.68188,4,100
2138,B0G0NZW2VU,2138,B0FFK4YCJ8,5552,313.351,4.26666666666667,9,day 0,12:00:00,day 0,22:00:00,4246.1335575,2,100
2776,B0FFH4SOJP,2776,B0FFLPWCQK,6190,218.593,2.46666666666667,14,day 0,08:00:00,day 0,18:00:00,6605.096645,4,50
1432,B0FFHY6PN3,1432,B0I60OAVXT,4846,121.15,1.7,22,day 0,12:00:00,day 0,22:00:00,10379.437585,4,50
653,B0FFF8Z69A,653,B0FFI2KAV3,4067,195.13,3.13333333333333,21,day 0,08:00:00,day 0,18:00:00,9907.6449675,2,100
1734,B0H1TCJ4IO,1734,B0FFMBV9V0,5148,298.719,3.68333333333333,15,day 0,08:00:00,day 0,18:00:00,7076.8892625,2,50
1031,B0FFFU612V,1031,B0FFFA8L2B,4445,301.36,3.61666666666667,8,day 0,12:00:00,day 0,22:00:00,3774.34094,4,100
3298,B0FFFOM198,3298,B0FFGQ8EH5,6712,257.8,2.86666666666667,18,day 0,08:00:00,day 0,18:00:00,8492.267115,2,50
1561,B0GUCU8FLD,1561,B0FFHN6ZU2,4975,278.214,3.25,6,day 0,08:00:00,day 0,18:00:00,2830.755705,2,100
423,B0FFGTI293,423,B0FFLK4EPS,3837,236.874,3.4,19,day 0,08:00:00,day 0,18:00:00,8964.0597325,4,100
969,B0GKC6MA4E,969,B0FFLPWCQK,4383,289.992,3.4,11,day 0,12:00:00,day 0,22:00:00,5189.7187925,2,100
2817,B0GKC6MA4E,2817,B0FFL6KA9D,6231,294.624,3.66666666666667,14,day 0,08:00:00,day 0,18:00:00,6605.096645,4,50
140,B0FFGAIWAV,140,B0HU55O3W8,3554,175.777,2.96666666666667,6,day 0,12:00:00,day 0,22:00:00,2830.755705,2,50
3184,B0IG9RDYYV,3184,B0FFJRXFMW,6598,143.25,1.93333333333333,14,day 0,12:00:00,day 0,22:00:00,6605.096645,4,50
82,B0FFL9Q85P,82,B0FFKZT863,3496,295.848,3.9,13,day 0,12:00:00,day 0,22:00:00,6133.3040275,2,100
1971,B0FFH70JG8,1971,B0FFITCS2H,5385,299.495,3.58333333333333,21,day 0,12:00:00,day 0,22:00:00,9907.6449675,4,50
2371,B0G0ZLYTOF,2371,B0FFFVN7JT,5785,304.707,3.55,15,day 0,08:00:00,day 0,18:00:00,7076.8892625,4,100
2841,B0FFI8WH5V,2841,B023B15E6D,6255,239.859,2.71666666666667,22,day 0,12:00:00,day 0,22:00:00,10379.437585,4,50
2338,B0FFI8WH5V,2338,B0FFK4YCJ8,5752,172.788,2.23333333333333,15,day 0,12:00:00,day 0,22:00:00,7076.8892625,4,100
1756,B0FFL37B6B,1756,B0FFFVN7JT,5170,177.747,2.71666666666667,20,day 0,08:00:00,day 0,18:00:00,9435.85235,2,50
3119,B0G0ZLYTOF,3119,B0I60OAVXT,6533,270.165,3.68333333333333,22,day 0,12:00:00,day 0,22:00:00,10379.437585,4,50
2157,B0IG9RDYYV,2157,B0FFJ01V55,5571,139.825,1.86666666666667,18,day 0,08:00:00,day 0,18:00:00,8492.267115,2,100
836,B0FFL9CGXN,836,B0FFFA8L2B,4250,427.813,5.2,8,day 0,08:00:00,day 0,18:00:00,3774.34094,4,50
3405,B0H1TCJ4IO,3405,B0HA6CDCW1,6819,371.538,4.2,11,day 0,08:00:00,day 0,18:00:00,5189.7187925,4,50
2694,B0H1TCJ4IO,2694,B0FFL81IUU,6108,343.301,3.9,8,day 0,08:00:00,day 0,18:00:00,3774.34094,2,100
1868,B0IGCZC15I,1868,B023E12FTI,5282,195.123,2.35,22,day 0,08:00:00,day 0,18:00:00,10379.437585,2,50
2833,B0FFH0WGKS,2833,B0FFGQ8EH5,6247,206.753,2.43333333333333,7,day 0,12:00:00,day 0,22:00:00,3302.5483225,4,50
1695,B0FFH3869T,1695,B0FFG4GVOV,5109,462.81,5.3,13,day 0,12:00:00,day 0,22:00:00,6133.3040275,2,50
987,B0FFHF2VI7,987,B0FFKGBPOF,4401,139.922,1.96666666666667,6,day 0,12:00:00,day 0,22:00:00,2830.755705,4,100
2959,B0FFL9Q85P,2959,B0HA6CDCW1,6373,318.864,3.48333333333333,16,day 0,08:00:00,day 0,18:00:00,7548.68188,4,50
2411,B0FFHNXOVT,2411,B0FFKVXSFY,5825,227.582,2.95,21,day 0,08:00:00,day 0,18:00:00,9907.6449675,2,50
2713,B020215DUP,2713,B0FFLPWCQK,6127,280.628,3.28333333333333,10,day 0,08:00:00,day 0,18:00:00,4717.926175,4,50
1489,B020216GML,1489,B0I60OAVXT,4903,241.663,3.18333333333333,19,day 0,08:00:00,day 0,18:00:00,8964.0597325,2,50
1387,B0HDRHT0UU,1387,B0FFLO95L8,4801,357.054,4.33333333333333,10,day 0,12:00:00,day 0,22:00:00,4717.926175,4,100
756,B0FFL37B6B,756,B0FFI22X6S,4170,240.943,3.05,21,day 0,12:00:00,day 0,22:00:00,9907.6449675,4,50
1336,B0FFF4JOKL,1336,B0FFLK4EPS,4750,176.989,2.58333333333333,15,day 0,12:00:00,day 0,22:00:00,7076.8892625,2,100
1104,B0FFHFSCFH,1104,B0FFG2I6S2,4518,219.837,2.81666666666667,19,day 0,08:00:00,day 0,18:00:00,8964.0597325,4,100
2617,B0FFH4SOJP,2617,B0G25CU48P,6031,357.849,3.8,22,day 0,08:00:00,day 0,18:00:00,10379.437585,2,100
2918,B0FFF4JOKL,2918,B023B15E6D,6332,271.504,3.3,18,day 0,12:00:00,day 0,22:00:00,8492.267115,2,50
2067,B0FFJN8WFQ,2067,B0I675OYZQ,5481,210.989,2.63333333333333,10,day 0,08:00:00,day 0,18:00:00,4717.926175,2,50
2209,B0HDRHT0UU,2209,B0FFKVXSFY,5623,456.573,5.33333333333333,7,day 0,08:00:00,day 0,18:00:00,3302.5483225,4,50
202,B0FFGIBTXI,202,B0FFHOJIJ7,3616,223.879,3.1,17,day 0,08:00:00,day 0,18:00:00,8020.4744975,4,50
560,B0FFL9Q85P,560,B0FFK7XY6U,3974,416.369,5.1,20,day 0,08:00:00,day 0,18:00:00,9435.85235,4,50
3274,B0FFH61OBO,3274,B0FFH1UGLN,6688,170.838,2.26666666666667,6,day 0,12:00:00,day 0,22:00:00,2830.755705,2,50
2664,B0FFHY6PN3,2664,B0FFHXOBD1,6078,244.052,2.85,16,day 0,08:00:00,day 0,18:00:00,7548.68188,2,50
2507,B0FFF8Z69A,2507,B0I60OAVXT,5921,184.383,2.51666666666667,9,day 0,08:00:00,day 0,18:00:00,4246.1335575,4,100
1365,B0FFHNXOVT,1365,B0FFHD6O3A,4779,109.817,1.75,18,day 0,12:00:00,day 0,22:00:00,8492.267115,4,100
3393,B0FFFRXR3L,3393,B0FFJRXFMW,6807,391.627,5.03333333333333,11,day 0,12:00:00,day 0,22:00:00,5189.7187925,4,100
1286,B0FFI8WH5V,1286,B0FFJ01V55,4700,134.504,1.61666666666667,15,day 0,12:00:00,day 0,22:00:00,7076.8892625,2,100
3317,B0202173FW,3317,B0FFK85V4K,6731,343.465,3.83333333333333,13,day 0,12:00:00,day 0,22:00:00,6133.3040275,4,100
2153,B0FFH1DRA5,2153,B0FFGQ8EH5,5567,332.378,3.46666666666667,18,day 0,12:00:00,day 0,22:00:00,8492.267115,4,100
192,B0G0NZW2VU,192,B0FFHW4GZB,3606,296.196,3.26666666666667,10,day 0,12:00:00,day 0,22:00:00,4717.926175,2,50
1088,B01FE0J0V7,1088,B0FFLK4EPS,4502,204.177,2.61666666666667,8,day 0,08:00:00,day 0,18:00:00,3774.34094,2,100
869,B02001C3PG,869,B0FFLHS22C,4283,150.879,1.88333333333333,22,day 0,12:00:00,day 0,22:00:00,10379.437585,2,50
529,B0FFHCRHH3,529,B023B15E6D,3943,296.561,3.7,8,day 0,08:00:00,day 0,18:00:00,3774.34094,2,50
3157,B0H1TCJ4IO,3157,B0FFITCS2H,6571,309.2,3.78333333333333,20,day 0,08:00:00,day 0,18:00:00,9435.85235,4,50
2973,B0FFG9F43K,2973,B0I675OYZQ,6387,252.165,3.03333333333333,11,day 0,08:00:00,day 0,18:00:00,5189.7187925,4,50
24,B0FFKZGWZ9,24,B0FFHD6O3A,3438,162.175,2.31666666666667,10,day 0,08:00:00,day 0,18:00:00,4717.926175,4,100
272,B0FFHF2VI7,272,B0FFITCS2H,3686,177.358,2.35,15,day 0,08:00:00,day 0,18:00:00,7076.8892625,2,50
3182,B0FFGZQ43R,3182,B0FFITCS2H,6596,174.628,2.15,15,day 0,08:00:00,day 0,18:00:00,7076.8892625,2,100
699,B0FFFRXR3L,699,B0GUBCOVO3,4113,364.558,4.63333333333333,20,day 0,08:00:00,day 0,18:00:00,9435.85235,4,100
734,B0FFHFSCFH,734,B0FFHOJIJ7,4148,158.329,2.2,10,day 0,12:00:00,day 0,22:00:00,4717.926175,2,50
1672,B0FFHNXOVT,1672,B0FFJ01V55,5086,147.288,2.05,9,day 0,12:00:00,day 0,22:00:00,4246.1335575,2,50
2947,B0FFHE4XO4,2947,B0FFHXOBD1,6361,229.771,2.73333333333333,8,day 0,08:00:00,day 0,18:00:00,3774.34094,2,50
817,B0FFHC9CJ8,817,B0FFKHC9PU,4231,275.099,3.28333333333333,18,day 0,08:00:00,day 0,18:00:00,8492.267115,2,100
1107,B0FFJONTQ7,1107,B0GUVDW01P,4521,216.467,2.75,19,day 0,08:00:00,day 0,18:00:00,8964.0597325,4,100
1310,B0FFJONTQ7,1310,B0FFFA8L2B,4724,331.305,3.98333333333333,10,day 0,08:00:00,day 0,18:00:00,4717.926175,2,50
1649,B0FFH70JG8,1649,B0GUBCOVO3,5063,254.25,2.83333333333333,16,day 0,12:00:00,day 0,22:00:00,7548.68188,4,50
1149,B0FFHD3E8G,1149,B023E12FTI,4563,217.81,2.58333333333333,8,day 0,12:00:00,day 0,22:00:00,3774.34094,2,100
184,B0FFFU612V,184,B0HBXZQDWS,3598,161.547,2.3,7,day 0,08:00:00,day 0,18:00:00,3302.5483225,2,100
3287,B0FFJN8WFQ,3287,B0FFGQ8EH5,6701,262.119,3.03333333333333,7,day 0,08:00:00,day 0,18:00:00,3302.5483225,2,100
1398,B0IG9RDYYV,1398,B0FFHD6O3A,4812,102.354,1.55,13,day 0,12:00:00,day 0,22:00:00,6133.3040275,4,50
3128,B0G3AZBRXL,3128,B0FFHXOBD1,6542,316.134,3.56666666666667,20,day 0,12:00:00,day 0,22:00:00,9435.85235,4,100
1578,B0FFL7OZ0J,1578,B0FFJRXFMW,4992,177.011,2.21666666666667,17,day 0,12:00:00,day 0,22:00:00,8020.4744975,4,50
2944,B0GDDXZDXN,2944,B0FFLPWCQK,6358,101.706,1.35,11,day 0,12:00:00,day 0,22:00:00,5189.7187925,2,100
1658,B0FFGYNGHQ,1658,B0FFG4GVOV,5072,357.422,4.15,16,day 0,12:00:00,day 0,22:00:00,7548.68188,2,50
341,B0FFL37B6B,341,B0FFJRXFMW,3755,161.219,2.23333333333333,15,day 0,12:00:00,day 0,22:00:00,7076.8892625,2,100
3088,B0FFLC9J93,3088,B023B15E6D,6502,339.113,4.18333333333333,13,day 0,08:00:00,day 0,18:00:00,6133.3040275,4,100
579,B0FFHJD9U9,579,B0GUBCOVO3,3993,192.434,2.45,10,day 0,12:00:00,day 0,22:00:00,4717.926175,2,100
2176,B0FFH4SOJP,2176,B0FFMBV9V0,5590,243.889,3.1,20,day 0,12:00:00,day 0,22:00:00,9435.85235,4,100
1959,B0I6TYMZJG,1959,B0HU55O3W8,5373,131.248,2.53333333333333,14,day 0,12:00:00,day 0,22:00:00,6605.096645,4,50
2750,B01FE15UUN,2750,B0FFL81IUU,6164,265.556,3.08333333333333,12,day 0,12:00:00,day 0,22:00:00,5661.51141,4,50
2942,B0G3AZBRXL,2942,B0G25CU48P,6356,417.586,4.51666666666667,14,day 0,12:00:00,day 0,22:00:00,6605.096645,2,50
585,B0GUAXEBYM,585,B023E12FTI,3999,301.355,3.45,12,day 0,12:00:00,day 0,22:00:00,5661.51141,2,100
1953,B0H1TCJ4IO,1953,B0HGFN3J8T,5367,264.76,3.31666666666667,20,day 0,12:00:00,day 0,22:00:00,9435.85235,4,50
820,B0FFHE4XO4,820,B0HBXZQDWS,4234,183.874,2.71666666666667,15,day 0,08:00:00,day 0,18:00:00,7076.8892625,4,50
845,B0FFGIBTXI,845,B0FFHN6ZU2,4259,223.402,3.01666666666667,18,day 0,12:00:00,day 0,22:00:00,8492.267115,2,100
578,B01FE0J0V7,578,B0FFI22X6S,3992,291.542,3.45,14,day 0,08:00:00,day 0,18:00:00,6605.096645,4,100
463,B0202173FW,463,B0G30DK65S,3877,397.177,4.88333333333333,16,day 0,08:00:00,day 0,18:00:00,7548.68188,2,50
3202,B0H1TCJ4IO,3202,B0FFLK4EPS,6616,306.88,4.15,21,day 0,12:00:00,day 0,22:00:00,9907.6449675,4,50
102,B01FE15XQH,102,B0HU55O3W8,3516,259.903,3.98333333333333,18,day 0,08:00:00,day 0,18:00:00,8492.267115,2,50
2551,B0FFHF2VI7,2551,B0FFHD26K7,5965,191.233,2.78333333333333,11,day 0,08:00:00,day 0,18:00:00,5189.7187925,4,100
3273,B0FFI8WH5V,3273,B0FFMBV9V0,6687,147.419,2.46666666666667,10,day 0,12:00:00,day 0,22:00:00,4717.926175,4,50
1005,B01FE15XQH,1005,B023B15E6D,4419,316.193,4.15,10,day 0,12:00:00,day 0,22:00:00,4717.926175,2,50
307,B0FFF8Z69A,307,B023E12FTI,3721,325.314,4.03333333333333,14,day 0,08:00:00,day 0,18:00:00,6605.096645,2,100
792,B0FFFTQ4U7,792,B0FFG2I6S2,4206,287.843,3.41666666666667,20,day 0,08:00:00,day 0,18:00:00,9435.85235,4,100
2759,B0FFFOM198,2759,B0FFLK4EPS,6173,168.665,2.16666666666667,14,day 0,12:00:00,day 0,22:00:00,6605.096645,2,50
168,B0FFGTI293,168,B0FFKZT863,3582,254.078,3.7,10,day 0,12:00:00,day 0,22:00:00,4717.926175,4,50
1184,B0FFGYNGHQ,1184,B0FFKHC9PU,4598,341.764,4.05,16,day 0,08:00:00,day 0,18:00:00,7548.68188,2,100
208,B0FFL7OZ0J,208,B0FFLK4EPS,3622,189.668,2.51666666666667,7,day 0,12:00:00,day 0,22:00:00,3302.5483225,2,100
2154,B0H1TCJ4IO,2154,B0FFK4YCJ8,5568,339.68,4.38333333333333,7,day 0,12:00:00,day 0,22:00:00,3302.5483225,4,100
215,B02001C3PG,215,B0FFHDQ3SM,3629,146.684,1.81666666666667,13,day 0,12:00:00,day 0,22:00:00,6133.3040275,2,100
720,B0GUAXEBYM,720,B0FFHD6O3A,4134,193.972,2.46666666666667,8,day 0,12:00:00,day 0,22:00:00,3774.34094,4,50
1106,B0FFFOM198,1106,B0FFL6KA9D,4520,114.758,1.46666666666667,19,day 0,12:00:00,day 0,22:00:00,8964.0597325,2,100
2421,B020215DUP,2421,B0HU55O3W8,5835,390.811,4.76666666666667,12,day 0,12:00:00,day 0,22:00:00,5661.51141,4,100
912,B0FFH1DRA5,912,B0G25CU48P,4326,407.55,4.25,14,day 0,08:00:00,day 0,18:00:00,6605.096645,2,100
1761,B0FFGIBTXI,1761,B0FFHXOBD1,5175,264.314,3.46666666666667,14,day 0,08:00:00,day 0,18:00:00,6605.096645,4,50
2965,B0FFH4SOJP,2965,B0FFHDQ3SM,6379,234.326,2.83333333333333,15,day 0,08:00:00,day 0,18:00:00,7076.8892625,4,100
2298,B0HDRHT0UU,2298,B023B15E6D,5712,353.031,3.98333333333333,11,day 0,12:00:00,day 0,22:00:00,5189.7187925,2,100
3073,B0FFK4CQ2L,3073,B0I675OYZQ,6487,253.696,3.96666666666667,21,day 0,08:00:00,day 0,18:00:00,9907.6449675,4,100
841,B0FFHLH9SB,841,B0FFLO95L8,4255,269.667,3.35,7,day 0,12:00:00,day 0,22:00:00,3302.5483225,4,50
125,B0FFGJ1NAK,125,B0FFK4YCJ8,3539,200.623,2.5,10,day 0,12:00:00,day 0,22:00:00,4717.926175,4,50
2970,B0FFL9Q85P,2970,B0FFLA9ZTX,6384,294.07,4.13333333333333,21,day 0,12:00:00,day 0,22:00:00,9907.6449675,2,100
3005,B0FFL9CGXN,3005,B0FFI2KAV3,6419,287.638,3.4,16,day 0,12:00:00,day 0,22:00:00,7548.68188,2,50
2601,B0FFG2575E,2601,B0FFFVN7JT,6015,269.354,3.2,14,day 0,12:00:00,day 0,22:00:00,6605.096645,2,50
2122,B0IG9RDYYV,2122,B0HA6CDCW1,5536,259.681,3.1,10,day 0,08:00:00,day 0,18:00:00,4717.926175,2,50
2367,B0FFGTI293,2367,B0FFMBV9V0,5781,228.713,3.11666666666667,20,day 0,08:00:00,day 0,18:00:00,9435.85235,4,50
711,B0FFL9CGXN,711,B0FFHW4GZB,4125,345.199,3.73333333333333,16,day 0,08:00:00,day 0,18:00:00,7548.68188,2,100
727,B01FE15XQH,727,B0GUVDW01P,4141,208.611,2.7,20,day 0,08:00:00,day 0,18:00:00,9435.85235,2,50
2425,B0FFLC9J93,2425,B0I675OYZQ,5839,342.824,5,6,day 0,12:00:00,day 0,22:00:00,2830.755705,4,50
1897,B0FFH0WGKS,1897,B0FFMBV9V0,5311,114.549,2.05,12,day 0,12:00:00,day 0,22:00:00,5661.51141,2,100
2448,B0FFHDQA5M,2448,B0FFK85V4K,5862,269.415,3.13333333333333,19,day 0,08:00:00,day 0,18:00:00,8964.0597325,4,100
2847,B0202150WR,2847,B0HBXZQDWS,6261,258.667,3.38333333333333,17,day 0,12:00:00,day 0,22:00:00,8020.4744975,2,100
1836,B02000JJN1,1836,B023E12FTI,5250,199.189,2.41666666666667,8,day 0,12:00:00,day 0,22:00:00,3774.34094,2,100
1007,B0FFFTQ4U7,1007,B0FFGQ8EH5,4421,294.423,3.38333333333333,8,day 0,08:00:00,day 0,18:00:00,3774.34094,4,100
2374,B0FFGZQ43R,2374,B0HBXZQDWS,5788,132.889,1.88333333333333,10,day 0,08:00:00,day 0,18:00:00,4717.926175,2,100
1082,B020216GML,1082,B0FFLO95L8,4496,293.457,3.78333333333333,14,day 0,08:00:00,day 0,18:00:00,6605.096645,2,100
1423,B0202173FW,1423,B0FFK7XY6U,4837,424.818,5.05,13,day 0,12:00:00,day 0,22:00:00,6133.3040275,4,50
46,B0FFGIBTXI,46,B0I60OAVXT,3460,137.236,2.11666666666667,13,day 0,12:00:00,day 0,22:00:00,6133.3040275,2,50
829,B0FFHJD9U9,829,B0FFHW4GZB,4243,251.223,3.46666666666667,12,day 0,12:00:00,day 0,22:00:00,5661.51141,2,50
707,B0FFL7OZ0J,707,B0GUBCOVO3,4121,211.827,2.71666666666667,15,day 0,08:00:00,day 0,18:00:00,7076.8892625,2,50
2171,B0FFIS83Q7,2171,B0FFKVXSFY,5585,359.366,4.33333333333333,8,day 0,12:00:00,day 0,22:00:00,3774.34094,2,50
1932,B0FFFRXR3L,1932,B0FFLHS22C,5346,341.911,4.6,7,day 0,08:00:00,day 0,18:00:00,3302.5483225,2,100
440,B0FFHDQA5M,440,B0G25CU48P,3854,345.842,3.86666666666667,20,day 0,12:00:00,day 0,22:00:00,9435.85235,4,50
1906,B0FFGIBTXI,1906,B0I675OYZQ,5320,252.887,3.45,16,day 0,08:00:00,day 0,18:00:00,7548.68188,4,100
3370,B0FFL9Q85P,3370,B0GRRBHAKJ,6784,487.953,6.08333333333333,16,day 0,08:00:00,day 0,18:00:00,7548.68188,2,100
2360,B0GDDXZDXN,2360,B0FFL81IUU,5774,181.332,2.11666666666667,22,day 0,08:00:00,day 0,18:00:00,10379.437585,2,50
69,B0FFIS83Q7,69,B0FFLK4EPS,3483,264.465,3.8,12,day 0,12:00:00,day 0,22:00:00,5661.51141,2,50
1889,B0G0ZLYTOF,1889,B0FFG2I6S2,5303,419.523,5.25,14,day 0,08:00:00,day 0,18:00:00,6605.096645,4,100
2213,B0GDDXZDXN,2213,B0FFH1UGLN,5627,112.43,1.4,12,day 0,12:00:00,day 0,22:00:00,5661.51141,2,50
3131,B02001C3PG,3131,B0FFL81IUU,6545,283.746,3.18333333333333,18,day 0,08:00:00,day 0,18:00:00,8492.267115,4,50
1567,B0FFH3869T,1567,B0GUBCOVO3,4981,265.784,3.13333333333333,22,day 0,12:00:00,day 0,22:00:00,10379.437585,2,100
834,B0FFHFSCFH,834,B0FFLO95L8,4248,122.273,1.86666666666667,20,day 0,12:00:00,day 0,22:00:00,9435.85235,4,100
553,B0FFF8Z69A,553,B0FFJRXFMW,3967,238.529,3,7,day 0,12:00:00,day 0,22:00:00,3302.5483225,4,50
1837,B0FFGZQ43R,1837,B0FFI22X6S,5251,269.856,3.08333333333333,6,day 0,12:00:00,day 0,22:00:00,2830.755705,4,50
772,B0FFGIBTXI,772,B0FFLK4EPS,4186,214.882,3.15,6,day 0,08:00:00,day 0,18:00:00,2830.755705,2,50
3330,B01FE15UUN,3330,B0FFHN6ZU2,6744,203.585,2.5,22,day 0,12:00:00,day 0,22:00:00,10379.437585,2,100
842,B02001C3PG,842,B023E12FTI,4256,287.383,3.35,8,day 0,08:00:00,day 0,18:00:00,3774.34094,4,100
537,B0FFKZGWZ9,537,B023D040HU,3951,155.334,2.45,12,day 0,12:00:00,day 0,22:00:00,5661.51141,4,100
3159,B02000JR6M,3159,B0FFH1UGLN,6573,156.348,1.88333333333333,19,day 0,08:00:00,day 0,18:00:00,8964.0597325,4,100
2449,B0FFFRS0IH,2449,B0FFKGBPOF,5863,292.683,3.36666666666667,21,day 0,08:00:00,day 0,18:00:00,9907.6449675,2,50
2373,B0FFF8Z69A,2373,B0GRRBHAKJ,5787,397.083,5.1,7,day 0,08:00:00,day 0,18:00:00,3302.5483225,4,100
2754,B02000JR6M,2754,B0FFHD26K7,6168,160.771,2.33333333333333,20,day 0,12:00:00,day 0,22:00:00,9435.85235,4,100
1133,B0FFK83QI3,1133,B0FFJ01V55,4547,277.459,3.3,13,day 0,12:00:00,day 0,22:00:00,6133.3040275,2,50
3164,B0FFI8WH5V,3164,B0GRRBHAKJ,6578,296.385,3.66666666666667,21,day 0,12:00:00,day 0,22:00:00,9907.6449675,4,100
1935,B0FFITJD3C,1935,B0FFHD26K7,5349,184.072,2.63333333333333,16,day 0,12:00:00,day 0,22:00:00,7548.68188,4,50
2593,B0FFHE4XO4,2593,B0FFLA9ZTX,6007,233.613,3.6,14,day 0,12:00:00,day 0,22:00:00,6605.096645,4,100
